,line,token,lemma
2363,31894,ἡγήσοιτο,ἡγέομαι
2364,31915,ἡγεῖτο,ἡγέομαι
2365,31948,εἶεν,εἶἑν
2366,31976,τοῦτό,οὗτος
2367,31981,Ξενοφῶντι,Ξενοφῶν
2368,31983,διάφορον,διάφορος
2369,32000,παιδὸς,παῖς
2370,32010,ἑπτὰ,ἑπτά
2371,32014,παρασάγγας,παρασάγγης
2372,32029,παρασάγγας,παρασάγγης
2373,32030,δέκα,δέκα
2374,32045,Φασιανοί,Φασιανός
2375,32062,τριάκοντα,τριάκοντα
2376,32078,ἄλλοις,ἄλλος
2377,32099,λοχαγούς,λοχαγός
2378,32124,ἀγωνιούμεθα,ἀγωνίζομαι
2379,32126,ἐμοὶ,ἐγώ
2380,32148,ἐμοὶ,ἐγώ
2381,32162,ἐξοπλισαμένους,ἐξοπλίζω
2382,32172,διατρίψομεν,διατρίβω
2383,32174,τήμερον,σήμερον
2384,32198,ἐγὼ,ἐγώ
2385,32222,ῥᾷστα,ῥᾴδιος
2386,32225,τοῦτό,οὗτος
2387,32251,ὁρώμενον,ὁράω
2388,32254,ἐφʼ,ἐπί
2389,32255,ἑξήκοντα,ἑξήκοντα
2390,32265,ἀλλʼ,ἀλλά
2391,32288,δυναίμεθα,δύναμαι
2392,32297,παρεσκευασμένους,παρασκευάζω
2393,32322,ὁρῴη,ὁράω
2394,32327,μαχόμενος,μάχομαι
2395,32349,μοι,ἐγώ
2396,32374,μοι,ἐγώ
2397,32378,ἐρημοτέρῳ,ἐρῆμος
2398,32395,ἐγὼ,ἐγώ
2399,32400,ὑμᾶς,ὑμεῖς
2400,32402,ἔγωγε,ἐγώ
2401,32405,Χειρίσοφε,Χειρίσοφος
2402,32409,Λακεδαιμονίους,Λακεδαιμόνιος
2403,32436,κλέπτητε,κλέπτω
2404,32465,ληφθῶμεν,λαμβάνω
2405,32472,πληγὰς,πληγάς
2406,32476,μέντοι,μέντοι
2407,32482,κἀγὼ,ἐγώ
2408,32483,ὑμᾶς,ὑμεῖς
2409,32503,κρατίστους,κράτιστος
